true,communication,string,540,10430,86
true,seamark:buoy_cardinal:colour_pattern,string,161,7374,2
true,steps,string,824,8481,107
true,seamark,string,357,10938,4
true,seamark:light:height,string,929,17011,549
true,admin_level,string,31277,1409647,124
true,seamark:buoy_lateral:category,string,434,40032,23
true,date_off,string,189,514,130
true,microbrewery,string,2230,4579,5
true,VRS:ref,string,552,17556,7693
true,payment:coins,string,6544,49492,73
true,elevator,string,448,1914,28
true,building:use,string,4927,632473,927
true,motorroad,string,4538,133306,17
true,turn:lanes:forward,string,6841,175932,1275
true,power_rating,string,46,179,50
true,inscription,string,4882,31606,26902
true,short_name:ru,string,96,257,222
true,seamark:light:character,string,1235,35920,25
true,todo,string,977,36463,935
true,maxspeed:backward,string,3670,52448,76
true,zone,string,597,36919,2125
true,blind:description:en,string,62,141,113
true,railway:lzb,string,412,51204,7
true,fuel:GTL_diesel,string,2083,7219,2
true,paved:date,string,145,7068,212
true,building:usage:pl,string,470,256311,159
true,left,string,126,1060,417
true,gambling,string,594,1644,52
true,lanes:forward,string,10611,424903,25
true,fire_hydrant:type,string,9531,718919,147
true,tourist_bus,string,1223,6192,31
true,maxlength,string,1355,7692,433
true,nat_ref,string,3462,89895,8159
true,addr:city,string,202674,58245328,213773
true,railway:etcs,string,731,89732,7
true,seamark:mooring:category,string,288,33180,10
true,whitewater:rapid_grade,string,174,1103,31
true,day_off,string,362,832,52
true,cyclestreets_id,string,130,1145,1061
true,date,string,1950,62210,1729
true,destination,string,6981,289050,106545
true,cycleway,string,28369,720800,250
true,iata,string,1748,9553,8739
true,designation,string,17484,260481,37381
true,industrial,string,3010,26670,720
true,railway:switch:movable_frog,string,75,1700,3
true,fuel:1_25,string,891,1445,4
true,colour,string,10967,283955,8231
true,is_in:town,string,877,30287,1617
true,railway:traffic_mode,string,1731,185988,4
true,generator:method,string,5513,276367,95
true,bridge:type,string,56,125,31
true,name:pt,string,3785,26714,18568
true,departures_board,string,142,2785,19
true,embankment,string,12201,149193,64
true,capacity:parent,string,3152,13428,43
true,source:date,string,14040,24121613,10209
true,class:bicycle:commute,string,228,3884,7
true,addr:hamlet:de,string,178,24964,146
true,addr:streetnumber,string,1684,739942,2998
true,fuel:e10,string,2471,11589,5
true,scuba_diving:rental,string,51,91,1
true,fountain,string,87,596,18
true,cycling,string,80,502,14
true,artwork_type,string,7875,52374,692
true,ISO3166-1:alpha2,string,91,347,255
true,produce,string,1489,14571,746
true,viewpoint,string,57,207,12
true,ref:at:okz,string,67,644,637
true,image,string,4797,99052,90303
true,maxspeed,string,106777,9428559,867
true,name:ca,string,1796,32684,14559
true,summit:register,string,164,766,2
true,whitewater,string,557,4832,46
true,stars,string,8917,38843,138
